,id,uptime,ifans,gender,num_fans,fans_cat,num_videos,num_charge,av_coin,av_danmu,av_star,av_like,av_play,av_comment,av_share
657,10698584,2022-11-29,15.61,False,676600,2,31,6593,40199,7716,13300,38500,650699,1707,1974
658,449825072,2022-08-01,15.02,False,855600,2,86,494,2155,669,538,6500,65900,406,142
659,93629585,2022-11-21,16.54,True,834800,2,87,229,4377,8149,4671,62699,1361900,3228,5457
660,2629890,2022-12-01,15.38,False,902500,2,2941,296,97,947,284,959,64900,209,81
661,672342685,2022-11-29,23.05,True,671600,2,213,9020,15300,1793,7378,23600,227300,4258,31400
662,353230307,2022-11-24,21.38,False,979300,2,600,141,432,238,9689,8307,556200,162,108
663,475250,2022-11-30,15.55,True,869300,2,99,1299,3395,122,14600,29300,340300,306,852
664,496783876,2022-11-14,24.0,False,865000,2,82,670,12500,491,14000,65300,563200,652,2657
665,273831140,2022-11-27,18.37,False,957900,2,222,467,8395,1486,2212,31100,442000,804,1362
666,301717426,2022-11-28,20.98,False,964800,2,436,2422,2091,376,1438,20600,380400,247,182
667,1833524110,2022-11-21,15.97,True,969400,2,37,219,45199,2153,22500,161900,1732900,2709,7248
668,299732210,2022-11-29,22.79,False,810800,2,409,1200,12700,672,14300,32700,279100,434,4041
669,19582984,2022-12-01,19.1,False,564900,2,150,896,3824,270,5223,34400,349900,138,774
670,388362147,2022-11-19,15.99,True,998300,2,131,1530,15400,2125,5270,31100,489500,1142,4000
671,3969839,2022-11-30,15.46,False,857900,2,310,746,76,72,52,511,5112,20,6
672,8580108,2022-11-25,17.82,False,622800,2,135,1104,3265,171,5618,21100,129400,244,888
673,183430,2022-12-01,17.77,False,971700,2,759,2976,851,601,252,4671,103900,251,77
674,151365295,2022-09-23,16.09,True,986700,2,110,271,6634,306,3163,19900,293400,304,500
675,84130356,2022-11-26,23.52,False,915300,2,603,2204,15400,1183,7634,29500,322500,321,184
676,454780088,2022-11-24,16.51,True,937500,2,68,289,17700,2688,6142,71100,694599,1495,1048
677,548824,2022-11-25,29.98,False,788100,2,501,1361,3317,228,4484,16700,179000,226,1865
678,12799703,2022-12-01,35.24,False,915500,2,2418,462,86,636,282,8293,263800,1220,2041
679,11423506,2022-11-25,16.01,True,819900,2,140,428,5569,384,3909,14000,156300,307,652
680,2539073,2022-10-25,16.78,True,811000,2,98,3984,4390,1894,2171,10800,254800,983,679
681,193482959,2022-12-01,20.07,False,714300,2,4074,3082,261,165,267,5145,43500,183,31
682,1276787,2022-11-22,26.58,False,658100,2,358,15400,4829,2376,1876,7956,141800,882,607
683,333020125,2022-12-01,15.66,False,799900,2,318,836,6259,1750,3835,31500,476500,505,471
684,449773,2022-12-01,24.3,False,693700,2,7410,5974,43,37,24,1064,49300,179,34
685,208130286,2022-11-30,16.71,False,833900,2,234,969,10600,4143,3107,24400,397600,1443,2352
686,33253839,2022-11-05,26.21,False,956500,2,659,2195,3509,610,5446,14600,329799,320,2529
687,374716732,2020-03-05,20.43,False,644000,2,401,8496,3591,918,405,13100,264700,899,137
688,27565758,2022-11-17,20.24,True,951400,2,161,2087,7697,532,10400,42600,594500,792,2433
689,8730238,2022-02-27,49.26,False,958700,2,246,29400,104300,18600,35600,97400,1189300,11500,3003
690,614801,2021-03-03,25.58,False,657900,2,64,14200,89900,69300,1122,16400,2536400,11800,945
691,440544870,2022-11-25,15.68,False,832600,2,112,1122,31900,3268,6984,53000,490400,1323,3000
692,1740827542,2022-10-31,15.93,True,614000,2,36,239,15500,834,21500,117100,966200,1031,3242
693,534952028,2022-11-14,16.41,False,992900,2,106,60,4676,696,11200,82300,714100,313,528
694,8894149,2022-11-27,21.57,False,982200,2,228,386,6707,782,11700,51800,563500,444,4834
695,23326926,2022-11-21,15.42,False,984000,2,138,588,2925,556,3133,10000,242100,410,512
696,82385070,2019-12-31,15.3,False,903900,2,205,0,6785,4742,2934,21300,393400,2027,562
697,2009929,2022-11-30,18.63,True,842200,2,269,734,1714,223,9831,11000,152600,200,324
698,319274146,2022-12-01,16.93,False,686500,2,453,51,91,53,1253,21100,189300,131,149
699,9902897,2022-11-29,17.01,True,928400,2,151,272,23500,2428,15700,42000,419700,2000,9039
700,261485584,2022-11-25,16.68,False,976400,2,99,1167,24900,2966,9933,33500,540200,1495,4169
701,8096990,2022-11-26,14.95,False,871300,2,48,1494,8353,2318,5095,19300,454400,2011,1253
702,31814567,2022-12-01,18.22,False,964400,2,964,2327,481,1251,354,7627,108000,277,211
703,380829248,2022-11-30,17.38,True,610600,2,759,5008,309,49,474,3713,26400,123,97
704,393116415,2022-11-26,20.55,False,687600,2,655,4604,12300,4803,1044,25000,355200,1591,308
705,82363089,2022-11-12,15.44,False,768400,2,150,234,2967,191,15100,18900,412299,808,584
706,119801456,2022-11-29,15.64,False,835100,2,99,2034,4208,2432,2433,11100,223400,1734,1184
707,1320581,2022-11-25,18.68,False,783199,2,1149,1440,8574,1982,2800,25700,293100,894,2567
708,12333557,2022-12-01,17.82,False,646600,2,1778,546,71,7,665,869,14800,28,80
709,420182,2022-11-25,15.03,False,692600,2,330,1789,2068,206,2595,8042,244200,106,132
710,362767725,2022-11-30,19.01,False,850300,2,1604,1562,792,399,293,5310,131600,357,93
711,549772707,2022-11-30,16.15,False,833800,2,204,0,744,177,5189,24500,696300,167,1048
712,33151008,2022-11-14,15.61,False,661500,2,252,361,846,258,3054,44700,433700,332,523
713,1218286288,2022-10-31,15.65,False,993300,2,21,618,20099,3061,6174,71600,1184600,3060,17800
714,755824,2022-11-26,21.18,False,970400,2,316,2019,17200,4734,11600,47900,480700,2375,2603
715,385105236,2022-11-21,18.99,False,888800,2,85,385,4708,1524,4177,37600,482400,915,7089
716,27500557,2022-11-26,15.75,False,829100,2,484,213,847,254,2087,11700,185700,777,255
717,693450094,2022-11-30,15.81,False,797800,2,73,1087,5376,930,4282,11800,363500,362,896
718,43976732,2022-11-22,16.13,False,678800,2,394,3706,4662,968,2058,10900,102000,260,238
719,33918431,2022-11-26,16.5,True,889400,2,364,1132,1114,276,830,9587,165400,123,136
720,4779198,2022-10-05,19.14,False,881700,2,56,4699,126900,8373,23600,125700,1459300,4637,15500
721,1666689045,2022-11-27,23.46,True,889800,2,131,414,3115,255,7980,54400,372299,420,3063
722,624243924,2022-12-01,15.27,True,822500,2,118,0,3851,1162,4155,13100,171300,599,1112
723,18841842,2022-11-28,17.18,True,651700,2,279,681,1556,148,7748,9876,167700,166,215
724,482818849,2022-11-30,16.44,True,840300,2,1164,809,610,259,188,6941,141000,568,247
725,10673533,2022-11-25,15.18,True,897300,2,117,1183,3244,323,6792,16700,254000,415,1082
726,10272440,2022-11-29,18.56,False,811500,2,299,1355,11600,2240,2507,31000,471300,771,5114
727,39242150,2022-11-27,15.22,True,941500,2,173,54,750,273,3221,58400,425800,413,1002
728,630327749,2022-11-26,16.0,True,765600,2,79,701,12000,776,5045,67500,566700,975,2507
729,9838560,2022-11-25,16.38,False,849900,2,310,3082,2689,1669,1676,25600,428800,538,2013
730,43855,2022-11-09,18.08,False,590000,2,413,1150,1507,329,2047,9848,91500,330,868
731,28053896,2022-11-26,15.73,False,821700,2,115,963,6499,1079,7866,39500,472800,305,319
732,3481012,2022-11-26,18.35,False,507800,2,132,8461,925,255,1350,4498,79000,186,92
733,343348,2022-11-30,27.2,True,725900,2,1846,11600,2278,3071,726,7100,179100,1071,1083
734,414442298,2022-11-30,15.57,False,824900,2,211,114,207,52,533,2232,38300,112,201
735,179444595,2022-11-29,19.57,False,722700,2,423,56,150,23,1012,1339,14600,44,23
736,241679003,2022-11-09,15.42,False,753700,2,38,136,102700,8909,76100,306100,4387700,3972,52699
737,4249401,2022-11-30,16.15,False,880800,2,227,2095,3095,2346,1435,11700,307700,1012,2231
738,432083444,2022-11-30,19.62,False,995200,2,253,920,3378,331,1237,16100,198299,299,200
739,3295,2022-11-28,15.32,True,852300,2,577,0,1174,973,1151,4665,107700,151,138
740,37607457,2022-11-01,18.11,False,886300,2,55,1164,237300,7132,66700,201700,2187500,2544,14300
741,30707134,2022-11-26,15.07,False,743500,2,97,3,1763,184,1559,17900,186200,217,253
742,268536810,2022-12-01,31.36,False,654599,2,20299,1834,7,34,13,355,23100,67,26
743,6016626,2022-11-30,16.4,True,691400,2,1146,452,47,32,453,2850,86400,98,82
744,41683,2022-11-28,18.44,False,862500,2,1032,304,71,11,422,645,21100,18,102
745,375504219,2020-10-26,32.29,True,796500,2,481,14300,100399,4933,49400,89500,1263600,16400,14400
746,3760773,2022-11-29,24.44,False,948500,2,965,3366,4654,1503,8688,31000,490900,490,4098
747,32782335,2022-12-01,73.47,True,643199,2,15400,164,21,63,122,675,13600,111,48
748,157761,2022-11-29,18.59,False,775600,2,304,4803,11000,3126,3830,23600,361000,1533,914
749,94395002,2022-11-26,20.49,False,617400,2,661,70,3476,466,4932,13600,159100,260,199
750,15877140,2022-11-26,15.34,False,891400,2,449,0,293,100,872,5774,97899,306,75
751,12434430,2022-11-30,21.63,False,949000,2,2361,2921,245,321,623,2673,56800,467,286
752,672346917,2022-11-24,20.64,True,578700,2,233,8965,6996,392,3116,15000,106400,943,621
753,341024691,2022-12-01,19.42,False,537000,2,1759,88,225,28,5724,1364,489500,20,6
754,17425003,2022-12-01,15.54,False,541900,2,6259,1649,2703,977,7953,11600,404099,224,113
755,349991143,2022-11-27,41.68,True,880000,2,949,19400,1011,68,857,4328,35700,185,204
756,30502823,2022-11-30,20.25,True,582200,2,127,1143,39400,872,55599,136200,992800,1284,5262
757,47291,2022-11-07,17.37,False,560900,2,398,6712,1501,1117,626,9947,291800,450,596
758,4564056,2022-12-01,16.75,False,548000,2,195,5313,3050,465,1437,6640,109800,440,159
759,11452660,2022-11-30,17.65,True,957200,2,543,490,1320,217,1662,58800,667900,381,612
760,6768352,2022-11-19,17.25,False,756700,2,189,318,2861,191,9823,36100,305600,248,1504
761,97471052,2022-11-27,17.08,False,743700,2,2088,256,364,462,435,1478,22900,152,193
762,4548018,2022-11-25,17.55,True,922200,2,123,4899,4095,152,3923,6613,177500,362,177
763,96038238,2022-11-26,15.95,False,802600,2,134,2392,1998,221,6559,18100,201700,160,272
764,10285240,2022-11-24,15.73,False,628200,2,178,80,576,93,3379,4180,58400,188,123
765,25333161,2022-11-30,17.81,False,532600,2,266,269,1159,223,2585,14500,366900,230,1584
766,641217,2022-11-25,17.34,False,837800,2,312,1512,5671,1954,2969,30000,492700,972,2395
767,38920056,2022-12-01,16.46,False,820400,2,1024,3201,78,111,64,1744,14600,43,18
768,193262326,2022-12-01,16.29,False,611500,2,1606,74,390,44,211,1586,40400,82,1038
769,70903428,2022-11-30,17.11,True,637900,2,407,1701,324,35,1245,1436,19900,48,55
770,2689967,2022-11-27,19.62,True,956000,2,197,3169,1607,173,3874,15100,187700,313,241
771,52914908,2022-11-22,16.7,True,760100,2,796,2215,509,593,719,7440,94600,448,590
772,8011552,2022-12-01,15.51,False,543600,2,1185,182,10,5,64,1206,51000,41,19
773,341354077,2022-11-29,20.94,False,967500,2,232,420,7501,771,2554,74600,709400,871,3560
774,222802531,2022-12-01,15.74,False,541400,2,2985,4774,162,647,49,1844,70200,157,39
775,2679304,2022-11-19,21.88,False,663199,2,234,3825,5980,401,4160,19700,292800,1883,2128
776,93735099,2022-11-20,17.92,False,945699,2,315,59,1064,632,3561,74300,550100,293,1282
777,7518633,2022-11-29,16.48,False,676100,2,222,120,1805,891,6251,6323,194000,198,752
778,288387457,2022-11-25,15.92,False,838100,2,169,679,14500,1917,5415,53300,532400,1691,6360
779,50366363,2022-12-01,18.26,False,956600,2,452,545,411,142,260,11100,182800,91,132
780,26417558,2022-11-27,16.14,False,815900,2,291,0,1324,288,1800,25200,276100,394,197
781,39630382,2022-11-29,18.95,True,891800,2,349,0,171,13,3490,1038,74000,31,228
782,11605312,2022-11-19,17.09,True,811200,2,204,1100,2515,101,10500,12100,186500,190,338
783,388694853,2022-11-30,15.66,False,920400,2,365,986,1737,1037,516,14100,211300,207,138
784,20951119,2022-11-25,21.84,False,978100,2,325,1668,16000,2693,16299,57600,1454900,1112,3520
785,383702260,2022-11-22,22.11,False,857600,2,377,92,52,21,297,21100,202700,67,48
786,7145647,2022-11-28,17.08,False,683600,2,432,2067,2039,877,937,22400,382600,1864,876
787,23995656,2022-10-03,16.01,True,942500,2,198,779,10000,3393,4106,28500,378500,1449,2810
788,35386084,2022-11-11,20.79,False,964100,2,134,527,8931,649,25800,123500,919500,1060,1588
789,32172331,2022-10-16,26.35,False,506900,2,125,2773,12400,776,29600,59000,482400,591,2531
790,1600113,2022-11-26,15.83,True,790699,2,270,1258,3371,238,15300,27300,362900,271,1195
791,7946432,2022-11-26,17.87,False,815600,2,324,4416,5492,2005,3490,18400,316700,1201,1001
792,57214324,2022-11-17,24.87,True,938100,2,68,220,13500,1698,18500,121800,1405700,1218,15500
793,19526512,2022-09-20,17.49,False,788600,2,120,4303,3224,550,2923,13899,181100,274,261
794,10105229,2022-11-29,15.91,True,773000,2,244,590,1793,141,5305,25900,199700,402,1086
795,31578954,2022-11-21,19.4,False,919599,2,309,599,1005,374,705,21700,320300,345,542
796,351515511,2022-11-30,18.55,False,552200,2,323,193,461,235,1824,14400,241000,160,895
797,300159010,2022-11-30,16.32,False,892600,2,175,801,2989,959,1220,27100,293700,526,367
798,15052693,2022-11-29,16.31,True,985200,2,122,730,3212,2810,1445,43200,617700,1306,3055
799,581837116,2022-11-30,14.98,True,743700,2,291,0,206,23,4516,11200,95600,115,867
800,400874343,2022-10-05,15.93,False,797500,2,91,89,658,306,4659,3167,40500,77,247
801,38968617,2022-11-24,15.22,False,599200,2,29,97,31300,4120,78900,125200,2439500,1208,1045
802,59550906,2022-12-01,29.65,True,918900,2,4521,112,101,93,654,2567,51900,334,2020
803,43991083,2022-12-01,20.52,False,661000,2,548,3284,3539,403,818,11700,130900,594,174
804,24047117,2022-11-23,18.16,True,800300,2,158,4957,5384,312,3758,8181,316700,511,137
805,478281534,2022-11-27,17.18,False,710800,2,251,140,2437,553,14900,13700,646100,343,224
806,30725416,2022-11-29,19.18,True,878700,2,286,299,1810,890,3043,73000,713000,1109,4527
807,1381545,2022-11-29,17.72,False,985100,2,244,0,1379,97,1125,3703,51700,224,253
808,2948981,2022-10-08,16.27,False,899400,2,162,2121,1456,652,818,4699,79200,341,351
809,36825256,2022-05-01,19.98,False,943900,2,50,4568,1726,245,552,6810,96199,200,57
810,101575318,2022-11-30,26.69,False,919200,2,604,591,237,165,709,5247,134900,76,336
811,4835329,2022-11-22,18.76,False,931700,2,378,3266,2327,649,672,6593,92000,1345,516
812,291945385,2022-11-09,26.02,True,985300,2,264,126,905,73,12600,5351,105200,93,381
813,346059,2022-11-27,18.89,True,748500,2,359,3451,551,601,766,6183,119000,910,384
814,280754190,2022-11-30,17.56,False,714800,2,435,143,242,40,2496,1545,56300,37,99
815,49785517,2022-11-27,16.38,False,735400,2,698,1516,2548,545,1620,16100,234800,243,162
816,69940927,2022-12-01,15.19,False,946200,2,738,430,977,231,982,6238,151400,108,158
817,1770706,2022-11-19,22.04,False,921300,2,235,726,1659,231,2996,16000,156200,302,1772
818,387994725,2022-11-08,29.29,False,819200,2,164,7759,17000,993,13600,25500,208800,1659,2007
819,2973198,2022-12-01,15.2,True,714400,2,1559,149,59,43,611,579,6026,13,9
820,11643866,2022-12-01,18.1,False,637300,2,85,270,8151,1572,3914,43300,441599,1175,3818
821,50844167,2022-11-24,18.05,False,603200,2,308,469,12100,430,23100,42699,492299,379,4951
822,428040854,2022-11-15,19.68,False,887099,2,296,2308,1834,889,740,13899,295200,894,937
823,91399769,2022-11-20,18.38,False,748300,2,164,3480,58000,5009,6029,65400,727099,3031,3700
824,323353198,2022-11-13,16.29,True,609800,2,180,79,163,69,1296,3912,145400,126,382
825,10664325,2022-11-26,18.34,False,967200,2,395,1704,15900,1699,3561,27400,387000,921,2340
826,9097604,2022-11-30,16.16,True,950100,2,401,314,292,884,1289,2294,51100,60,128
827,311864840,2022-12-01,16.31,False,529300,2,7450,1015,15,0,38,1019,16800,60,7
828,11061327,2022-09-18,16.72,False,871500,2,316,618,1203,200,4422,9227,199400,203,755
829,37177491,2022-11-29,15.64,True,886400,2,57,917,10200,1512,16700,157100,1685400,2645,8875
830,2029306,2022-12-01,21.2,False,876000,2,861,2471,4954,2710,2701,12800,190400,1085,2286
831,13716885,2022-11-26,17.48,False,742500,2,229,434,2181,278,9682,4129,99900,227,547
832,2435227,2022-12-01,16.04,False,748900,2,968,2180,638,351,593,6168,90500,288,479
833,489206287,2022-11-29,17.82,True,941600,2,227,902,4511,938,1759,13100,203700,476,1046
834,474988341,2022-11-28,23.12,False,564500,2,338,178,181,138,479,4248,124900,137,395
835,22021477,2022-07-20,20.28,True,600100,2,20000,0,26,45,315,875,52200,63,20
836,15810,2022-11-30,19.61,False,552000,2,1085,9480,478,7319,308,2639,65300,257,124
837,419743655,2022-11-10,15.72,True,994800,2,99,0,7873,206,4692,14600,239000,795,1047
838,92561403,2022-11-30,15.29,True,856800,2,2515,555,140,175,360,3326,73900,206,57
839,476853952,2022-11-25,15.1,False,890000,2,134,173,7303,1383,3887,15800,239600,1135,2450
840,5191778,2022-11-17,17.15,False,907000,2,153,743,11800,445,5888,48500,304800,469,924
841,3107068,2022-12-01,42.37,False,784700,2,3233,28,11,5,72,719,14700,29,147
842,7064298,2022-11-21,18.71,True,665600,2,207,2408,1650,190,1234,7045,70700,165,1058
843,5460329,2022-11-25,14.95,False,874900,2,87,134,1178,353,6757,36900,658100,274,1061
844,487640933,2022-11-25,16.27,False,844200,2,99,793,22300,4937,8568,59400,822200,2207,16700
845,322010320,2020-03-27,22.59,False,638200,2,0,0,13300,24400,7420,53500,882600,12800,622
846,44070158,2022-11-26,16.81,True,657600,2,246,6981,530,11,649,1568,32800,92,31
847,81192,2022-12-01,16.06,False,581700,2,346,1765,8960,451,6257,13100,229899,786,4166
848,325272035,2022-11-25,17.02,False,796500,2,398,817,17500,2787,6572,38200,1096900,1811,5140
849,432832670,2022-10-27,15.62,True,962800,2,213,555,3094,1514,1135,38500,482100,1878,711
850,492808243,2022-11-23,26.35,False,856000,2,158,11900,18200,5521,3694,32000,310900,1662,1803
851,742365,2022-11-26,15.47,False,931100,2,308,1016,2833,743,7168,26100,399900,407,602
852,1950658,2022-11-28,19.54,True,947700,2,334,2172,2999,473,2822,14700,174200,459,519
853,36047134,2022-12-01,17.18,True,835600,2,272,3031,2947,759,3510,19700,237800,556,5514
854,11139681,2022-10-31,19.31,False,942200,2,119,2100,9765,346,2160,18700,197500,1176,623
855,1939319,2022-11-30,27.62,False,890100,2,428,4883,1197,109,980,6267,59300,182,630
856,384205461,2022-11-25,19.79,False,877800,2,306,1,1083,163,3233,105600,1248200,412,1777
857,51705359,2022-11-26,17.46,False,878900,2,92,5040,2185,696,1049,8665,235100,372,808
858,70666,2022-11-30,29.65,False,776300,2,1282,11299,2297,1740,840,4318,47000,230,44
859,8040869,2022-11-18,21.18,False,853400,2,523,744,1597,348,1370,16600,234200,564,1474
860,848008,2022-12-01,16.06,True,692900,2,286,828,981,116,5418,7218,89800,180,124
861,12337738,2022-11-30,19.93,False,941700,2,120,4429,5678,1374,3494,16400,169500,454,352
862,353285789,2022-11-25,16.84,False,621300,2,283,110,14400,1728,10300,34100,526000,1108,841
863,2065615514,2022-11-30,15.14,True,545800,2,248,94,65,89,373,476,26300,64,60
864,5028996,2022-11-24,16.91,True,732900,2,231,1604,2130,296,9570,10800,188800,168,274
865,13730996,2022-11-30,16.2,False,591700,2,651,7013,1396,1270,609,4316,120399,364,519
866,19007306,2022-11-27,18.51,True,803100,2,422,146,591,164,1733,59200,648400,241,1399
867,98573631,2022-11-29,17.2,True,999599,2,363,1453,1566,192,1620,9610,111900,335,238
868,99336697,2022-11-18,23.06,False,888199,2,307,2279,6205,2974,4064,40500,678000,2505,4936
869,12761764,2022-11-30,15.36,False,893100,2,141,412,1894,197,1424,37700,399200,326,1373
870,145750219,2022-11-28,15.82,False,607000,2,411,132,844,510,3454,28700,264900,336,320
871,269353,2022-11-19,17.32,False,735200,2,452,5280,2566,1259,3609,13700,279900,1567,423
872,234782,2022-11-29,17.3,True,771500,2,437,2451,958,87,1276,3455,49900,122,146
873,17293251,2022-11-30,15.57,False,834599,2,691,574,382,715,1015,12200,139000,488,361
874,29658682,2022-11-25,18.09,True,516200,2,57,454,4741,216,11900,26900,211200,317,601
875,429251,2022-03-17,24.24,False,943400,2,7132,0,21,325,74,467,27200,30,35
876,2678945,2022-10-29,20.34,True,875100,2,126,3005,29400,3743,10400,119300,1451200,2007,6477
877,1856528671,2022-11-25,21.02,True,982200,2,163,3442,10100,805,19300,34400,357700,766,861
878,81554471,2022-11-21,19.68,True,805300,2,316,0,770,215,2096,115300,1151900,620,840
879,1424972,2022-11-30,15.85,False,650400,2,232,4293,250,63,654,3231,40599,248,74
880,2728123,2022-11-29,32.94,False,1472900,3,1457,6376,2911,755,1483,10600,152400,380,383
881,13934589,2022-12-01,35.66,False,1335400,3,5083,9833,65,17,34,321,4779,33,7
882,3913194,2022-11-05,46.21,False,2463100,3,63,3245,83800,21600,59900,285100,4878000,4933,7403
883,375375,2022-11-26,137.56,False,7130300,3,90,9834,311100,15800,186200,927900,7739000,10600,88300
884,927687,2022-11-26,35.22,False,1565400,3,1187,4495,6603,1688,11299,71000,871600,520,1924
885,416128940,2022-11-26,46.4,False,2642799,3,167,2471,11100,3276,6745,59300,1291800,1011,1186
886,122879,2022-11-19,228.34,False,6809100,3,417,107200,15600,3631,5234,54500,1345900,2922,858
887,473524263,2022-11-13,50.74,False,2665700,3,131,1692,84300,5323,50300,224600,2972300,1486,7744
888,339680732,2022-11-09,43.88,False,3105000,3,177,0,9533,1074,22500,73100,1268400,381,2903
889,927587,2022-11-27,223.62,False,9572400,3,1209,49400,98500,15100,18600,121100,1041100,3364,2071
890,15634833,2022-11-29,50.83,False,3117000,3,836,3025,8700,12200,16000,31800,967099,1027,580
891,9008159,2022-11-25,84.33,True,3395700,3,289,18700,7848,618,3044,30700,317800,397,438
892,19642758,2022-11-26,81.3,False,3865000,3,414,5788,33000,7788,32400,154600,2672799,2193,11200
893,398510,2022-10-03,49.16,False,1834300,3,70,9940,52400,1513,25200,92500,856400,1971,14100
894,690748574,2022-12-01,35.19,False,1285200,3,828,13899,3698,102,322,7093,54600,209,142
895,3682229,2022-11-28,45.94,False,1938200,3,1039,4947,5837,2708,3306,22000,410800,3034,4499
896,113362335,2022-11-10,79.14,True,4245300,3,272,0,31100,6199,12000,163700,1872100,1570,6447
897,591856754,2021-11-17,40.05,False,2172300,3,85,1301,136900,3833,32599,301500,2729300,2886,5962
898,585267,2022-11-25,88.84,False,3428800,3,520,33800,62000,7614,15900,65300,773800,1427,3378
899,321422126,2022-11-29,100.79,False,3384900,3,454,9046,42300,6294,19700,63200,735400,2652,2252
900,1858682,2022-11-30,34.26,False,1741300,3,203,647,7956,590,26700,35700,306200,829,3866
901,16794231,2022-11-30,88.76,False,3887400,3,1495,14700,5469,1488,1127,27700,286500,635,446
902,234256,2022-03-05,35.83,False,1643100,3,295,7175,5763,1103,1986,16900,208700,651,271
903,116683,2022-10-04,90.35,True,4013900,3,134,20299,103200,4687,107200,312700,4623300,4342,25700
904,29329085,2022-11-20,89.03,True,4748900,3,230,5562,35600,5049,8348,113699,1798400,2142,4232
905,96070394,2022-11-29,36.04,False,1119100,3,256,902,13100,985,12400,76300,694500,766,6289
906,402576555,2022-11-30,56.21,True,3477100,3,207,3748,15900,2434,13100,141000,1718800,2641,3092
907,295723,2022-09-25,52.8,False,2252200,3,603,12900,2687,1124,1487,12200,207399,393,215
908,163637592,2022-10-27,192.19,False,10623300,3,46,18400,1673300,73600,499600,1778500,13349800,30299,144200
909,42870908,2022-11-29,64.07,False,3219400,3,807,1639,2357,2154,2293,33800,523800,522,805
910,437316738,2022-09-22,85.55,False,3724800,3,288,6963,15200,1244,3811,73300,1010800,2344,1470
911,1565155,2022-11-29,75.5,False,3479500,3,1363,6268,5916,2125,1636,25800,580500,497,641
912,43536,2022-11-29,62.48,False,2530900,3,1124,22400,1670,1156,398,4781,48400,144,85
913,1838326986,2022-12-01,45.79,False,2946900,3,62,993,13799,4183,3340,116100,1108200,1065,1029
914,535019206,2022-11-25,35.82,False,1699100,3,228,0,1090,331,6679,56000,706000,350,3738
915,178029850,2022-11-05,58.59,False,3509000,3,96,1322,72900,26300,57400,275300,4341800,4395,6759
916,6926237,2022-11-30,38.99,False,2753800,3,567,199,116,35,664,2301,65700,75,124
917,588278127,2022-11-27,52.74,False,2607400,3,600,11000,5351,3280,1093,34400,761600,876,914
918,415479453,2022-12-01,34.41,False,1375100,3,909,2124,433,164,514,4190,50100,123,75
919,106685726,2022-11-25,38.83,True,1967900,3,69,902,32400,5717,45400,118800,1453100,3136,17300
920,14890801,2022-11-27,34.78,False,1383500,3,1001,3478,10200,2426,7540,67200,849800,775,534
921,1740850,2022-08-19,34.32,False,1361000,3,116,5640,26800,20000,25200,9114,681600,8535,10500
922,5007752,2022-11-25,37.17,False,1472100,3,654,2284,12300,3258,10700,72500,1001800,820,2135
923,476704454,2022-11-30,72.81,False,3489800,3,526,4363,14000,2580,4922,70900,1036500,813,1761
924,386900246,2022-10-08,49.44,True,2019100,3,145,16700,3213,15400,2212,11500,70100,388,438
925,52250,2022-11-26,54.91,False,2821500,3,314,4446,5669,1434,7137,33500,847300,601,1113
926,3957971,2022-10-31,95.6,False,5533700,3,340,3680,10900,5011,8768,104200,1456900,1644,1479
927,4537274,2022-10-16,52.16,True,1285500,3,4685,788,269,39,1445,2279,64600,72,248
928,25910292,2022-11-24,36.61,False,2120600,3,698,1599,2295,4520,1645,15200,585300,1566,2243
929,19584552,2022-11-20,33.37,False,2082400,3,212,0,6045,2067,6904,43800,780600,1185,2797
930,40966108,2022-11-25,75.11,False,2781400,3,244,2962,13899,3082,12100,70200,945400,744,4282
931,17171565,2022-11-30,48.51,False,2298200,3,1398,10100,3377,1072,1839,14200,403500,411,376
932,5970160,2022-11-25,195.79,False,8915500,3,281,17300,297200,54400,167600,602500,8832600,11000,25000
933,19456751,2022-11-18,32.39,False,1809000,3,396,5386,1122,125,603,4175,83699,162,97
934,32786875,2020-03-20,86.21,False,4132500,3,150,22500,341000,68100,79600,484000,6982800,55599,15400
935,11131476,2022-11-20,63.69,True,3206400,3,251,1491,10800,965,10100,107899,911800,1085,6003
936,6171645,2022-11-24,53.1,False,1561699,3,185,2858,5263,432,7914,56100,866400,720,4852
937,20892823,2022-12-01,45.85,False,2400300,3,255,2347,7997,4307,13300,64600,963300,997,2322
938,9458053,2020-06-15,48.67,False,3146700,3,351,4632,7119,5208,4915,29200,531700,1840,3384
939,11100920,2022-11-29,43.71,False,2155000,3,377,4955,10900,2878,2344,43800,675400,689,711
940,6739643,2022-11-28,34.16,True,1814700,3,550,1402,2565,2566,2040,21800,430700,1130,1193
941,419220,2022-11-29,43.74,False,1534800,3,1606,14900,2352,896,1156,7245,93100,559,299
942,697166795,2022-11-30,56.45,False,1158600,3,238,32599,44200,11900,4497,54800,692700,2692,1619
943,3211302,2022-11-30,36.13,False,1051800,3,418,3179,4024,1242,8337,29500,350200,537,2260
944,17546432,2022-11-19,43.53,False,2365800,3,307,2083,7097,729,11299,29900,578500,620,2351
945,67141499,2022-11-28,105.73,False,5545900,3,421,9382,79100,13600,18900,266000,2456100,3306,5087
946,1467772,2022-11-25,34.25,True,1975100,3,336,5166,2551,572,2277,9093,69200,330,239
947,14583962,2022-11-27,77.35,False,4927300,3,95,6679,17900,8339,16500,68400,1317300,2578,3565
948,282994,2022-11-18,87.33,True,3272100,3,271,31900,14700,1067,9636,29200,223800,1509,1598
